chembl_id,smiles,ic50,units,pIC50
CHEMBL1834779,C=CCn1nc(NCC(=O)NC2CN([C@H]3CC[C@@H](C(=O)OCC)CC3)C2)c2cc(C(F)(F)F)ccc21,3700.0,nM,5.431798275933005
CHEMBL1834721,CCOC(=O)[C@H]1CC[C@@H](N2CC(NC(=O)CNc3nn(CC)c4ccc(C(F)(F)F)cc34)C2)CC1,7600.0,nM,5.119186407719209
CHEMBL1834720,CCOC(=O)[C@H]1CC[C@@H](N2CC(NC(=O)CNc3noc4ccc(C(F)(F)F)cc34)C2)CC1,5600.0,nM,5.251811972993799
CHEMBL1834719,CCOC(=O)[C@H]1CC[C@@H](N2CC(NC(=O)CNc3n[nH]c4ccc(C(F)(F)F)cc34)C2)CC1,9100.0,nM,5.040958607678906
CHEMBL1834718,NC(=O)n1nc(NCC(=O)NC2CN([C@H]3CC[C@@H](c4ccc5c(c4)OCO5)CC3)C2)c2cc(C(F)(F)F)ccc21,12000.0,nM,4.920818753952375
CHEMBL1834717,CC(C)(C)NC(=O)n1nc(NCC(=O)NC2CN([C@H]3CC[C@@H](c4ccc5c(c4)OCO5)CC3)C2)c2cc(C(F)(F)F)ccc21,4700.0,nM,5.327902142064283
CHEMBL1834652,O=C(CNc1nn(CCO)c2ccc(C(F)(F)F)cc12)NC1CN([C@H]2CC[C@@H](c3ccc4c(c3)OCO4)CC2)C1,7600.0,nM,5.119186407719209
CHEMBL1834651,O=C(CNc1noc2ccc(C(F)(F)F)cc12)NC1CN([C@H]2CC[C@@H](c3ccc4c(c3)OCO4)CC2)C1,1900.0,nM,5.721246399047171
CHEMBL1834650,CS(=O)(=O)N[C@H]1CC[C@@H](N2CC(NC(=O)CNc3n[nH]c4ccc(C(F)(F)F)cc34)C2)CC1,23000.0,nM,4.638272163982407
CHEMBL1834649,N[C@H]1CC[C@@H](N2CC(NC(=O)CNc3n[nH]c4ccc(C(F)(F)F)cc34)C2)CC1,50000.0,nM,4.301029995663981
CHEMBL1834648,C=CCO[C@H]1CC[C@@H](N2CC(NC(=O)CNc3n[nH]c4ccc(C(F)(F)F)cc34)C2)CC1,7400.0,nM,5.130768280269024
CHEMBL1834647,CCO[C@H]1CC[C@@H](N2CC(NC(=O)CNc3n[nH]c4ccc(C(F)(F)F)cc34)C2)CC1,4500.0,nM,5.346787486224656
CHEMBL1834646,O=C(CNc1n[nH]c2ccc(C(F)(F)F)cc12)NC1CN([C@H]2CC[C@@H](O)CC2)C1,30000.0,nM,4.522878745280337
CHEMBL1834645,C=CCOC[C@H]1CC[C@@H](N2CC(NC(=O)CNc3nn(C)c4ccc(C(F)(F)F)cc34)C2)CC1,5000.0,nM,5.301029995663981
CHEMBL1834644,CCOC[C@H]1CC[C@@H](N2CC(NC(=O)CNc3nn(C)c4ccc(C(F)(F)F)cc34)C2)CC1,5600.0,nM,5.251811972993799
CHEMBL1834643,Cn1nc(NCC(=O)NC2CN([C@H]3CC[C@@H](CO)CC3)C2)c2cc(C(F)(F)F)ccc21,32000.0,nM,4.494850021680094
CHEMBL1834642,Cn1nc(NCC(=O)NC2CN([C@H]3CC[C@@H](C(N)=O)CC3)C2)c2cc(C(F)(F)F)ccc21,32000.0,nM,4.494850021680094
CHEMBL1834641,Cn1nc(NCC(=O)NC2CN([C@H]3CC[C@@H](C(=O)O)CC3)C2)c2cc(C(F)(F)F)ccc21,25000.0,nM,4.6020599913279625
CHEMBL1834640,CCOC(=O)[C@H]1CC[C@@H](N2CC(NC(=O)CNc3nn(C)c4ccc(C(F)(F)F)cc34)C2)CC1,8000.0,nM,5.096910013008056
CHEMBL1834639,Cn1nc(NCC(=O)NC2CN([C@H]3CC[C@@H](C4CCCCC4)CC3)C2)c2cc(C(F)(F)F)ccc21,3100.0,nM,5.508638306165727
CHEMBL1834638,Cn1nc(NCC(=O)NC2CN([C@H]3CC[C@@H](C#N)CC3)C2)c2cc(C(F)(F)F)ccc21,24000.0,nM,4.619788758288394
CHEMBL1834637,CC(C)[C@H]1CC[C@@H](N2CC(NC(=O)CNc3n[nH]c4ccc(C(F)(F)F)cc34)C2)CC1,6200.0,nM,5.207608310501746
CHEMBL1834636,O=C(CNc1n[nH]c2ccc(C(F)(F)F)cc12)NC1CN([C@H]2CC[C@@H](n3ccccc3=O)CC2)C1,34000.0,nM,4.468521082957745
CHEMBL1834635,Cn1nc(NCC(=O)NC2CN([C@H]3CC[C@@H](c4ccc5c(c4)OCO5)CC3)C2)c2cc(C(F)(F)F)ccc21,840.0,nM,6.075720713938118
CHEMBL1834634,COc1ccc([C@H]2CC[C@@H](N3CC(NC(=O)CNc4n[nH]c5ccc(C(F)(F)F)cc45)C3)CC2)cn1,2500.0,nM,5.6020599913279625
CHEMBL1834633,NC(=O)Cc1ccc([C@H]2CC[C@@H](N3CC(NC(=O)CNc4n[nH]c5ccc(C(F)(F)F)cc45)C3)CC2)cc1,9500.0,nM,5.022276394711152
CHEMBL1834632,O=C(CNc1n[nH]c2ccc(C(F)(F)F)cc12)NC1CN([C@H]2CC[C@@H](c3ccc4c(c3)OCO4)CC2)C1,1100.0,nM,5.958607314841775
CHEMBL1834631,O=C(CNc1n[nH]c2ccc(C(F)(F)F)cc12)NC1CN([C@H]2CC[C@@H](c3ccccc3)CC2)C1,1200.0,nM,5.920818753952375
CHEMBL1836317,CS(=O)(=O)NC[C@H]1CC[C@H](Nc2nc3c(s2)CCSc2ccccc2-3)CC1,10000.0,nM,5.0
CHEMBL1834226,CCN/C(=N\S(=O)(=O)c1cccc(Cl)c1)N1CC(CC)C=N1,10000.0,nM,5.0
CHEMBL1834234,CCN/C(=N\S(=O)(=O)c1cccc(Cl)c1)N1N=CCC1c1ccccc1,10000.0,nM,5.0
CHEMBL1834350,CCN/C(=N\S(=O)(=O)c1cccc(Cl)c1)N1CC2(C=N1)CCNCC2,7943.28,nM,5.100000128334196
CHEMBL1834345,CCN/C(=N\S(=O)(=O)c1cccc(Cl)c1)N1CC(C)(C)C=N1,10000.0,nM,5.0
CHEMBL1836170,CC(C)Oc1ncc(-c2nc(-c3ccc4c(c3)CCNCC4)no2)cc1C#N,3162.28,nM,5.499999678657065
CHEMBL1836212,CC(C)Oc1ccc(-c2nc(-c3cccc4c3OCCN(C(CO)CO)C4)no2)cc1C#N,6760.83,nM,5.169999984192581
CHEMBL1836171,Cc1c(-c2noc(-c3ccc(OC(C)C)c(C#N)c3)n2)ccc2c1CCN(CC(=O)N[C@@H](C)CO)C2,10000.0,nM,5.0
CHEMBL1836213,Cc1c(-c2noc(-c3ccc(OC(C)C)c(C#N)c3)n2)cnc2c1CCN(C(CO)CO)C2,12589.25,nM,4.900000142057633
CHEMBL1836215,Cc1c(-c2noc(-c3ccc(OC(C)C)c(C#N)c3)n2)ccc2c1CCN(C(CO)CO)C2,12882.5,nM,4.889999848866887
CHEMBL1836172,CC(C)Oc1ccc(-c2nc(-c3ccc4c(c3)CCN(C(CO)CO)CC4)no2)cc1C#N,17782.79,nM,4.750000100140428
CHEMBL1836214,CC(C)Oc1ccc(-c2nc(-c3ccc4c(c3)CCN(C(CO)CO)C4)no2)cc1C#N,19952.62,nM,4.70000006855703
CHEMBL515757,Cc1cccc(Nc2nc(NCCN)ncc2C(N)=O)c1,1995.26,nM,5.700000503883016
CHEMBL1834757,Cc1cccc(Nc2nc(N[C@@H]3CCCNC3)ncc2C(N)=O)c1,2511.89,nM,5.59999938302362
CHEMBL1834758,Cc1cccc(Nc2nc(N[C@H]3CCCNC3)ncc2C(N)=O)c1,1584.89,nM,5.800000874803203
CHEMBL1835057,Cc1cccc(Nc2nc(N[C@@H]3CCNC3)ncc2C(N)=O)c1,501.19,nM,6.299997602857746
CHEMBL1835058,Cc1cccc(Nc2nc(N[C@H]3CCNC3)ncc2C(N)=O)c1,2511.89,nM,5.59999938302362
CHEMBL1835059,Cc1cccc(Nc2nc(NC3CNC3)ncc2C(N)=O)c1,1584.89,nM,5.800000874803203
CHEMBL1835060,Cc1cccc(Nc2nc(NCC3CCCCN3)ncc2C(N)=O)c1,2511.89,nM,5.59999938302362
CHEMBL1835061,Cc1cccc(Nc2nc(NC[C@@H]3CCCN3)ncc2C(N)=O)c1,1000.0,nM,6.0
CHEMBL1835062,Cc1cccc(Nc2nc(NC[C@H]3CCCN3)ncc2C(N)=O)c1,2511.89,nM,5.59999938302362
CHEMBL1835063,NC(=O)c1cnc(N2CCC[C@H](N)C2)nc1Nc1cccc(C(F)(F)F)c1,794.33,nM,6.0999990348465305
CHEMBL1235110,Cc1cccc(Nc2nc(N[C@@H]3CCCC[C@@H]3N)ncc2C(N)=O)c1,3162.28,nM,5.499999678657065
CHEMBL1835064,Cc1cccc(Nc2nc(N[C@H]3CCCC[C@H]3N)ncc2C(N)=O)c1,6309.57,nM,5.200000237109354
CHEMBL1835065,Cc1cccc(Nc2nc(N[C@@H]3CCOC[C@@H]3N)ncc2C(N)=O)c1,3981.07,nM,5.40000018605658
CHEMBL1835066,Cc1cccc(Nc2nc(N[C@@H]3COCC[C@@H]3N)ncc2C(N)=O)c1,7943.28,nM,5.100000128334196
CHEMBL1835067,Cc1cccc(Nc2nc(N[C@@H]3COC[C@@H]3N)ncc2C(N)=O)c1,3981.07,nM,5.40000018605658
CHEMBL1835068,Cc1cccc(Nc2nc(N[C@@H]3CCC(F)(F)C[C@@H]3N)ncc2C(N)=O)c1,3162.28,nM,5.499999678657065
CHEMBL1835069,Cc1cccc(Nc2nc(N[C@@H]3CC(F)(F)CC[C@@H]3N)ncc2C(N)=O)c1,7943.28,nM,5.100000128334196
CHEMBL1835070,Cc1ccc(Nc2nc(N[C@@H]3CCCC[C@@H]3N)ncc2C(N)=O)cc1,25118.86,nM,4.600000074606178
CHEMBL1835071,Cc1ccc(Nc2nc(N[C@@H]3CCOC[C@@H]3N)ncc2C(N)=O)cc1,19952.62,nM,4.70000006855703
CHEMBL1835072,COc1ccc(Nc2nc(N[C@@H]3CCOC[C@@H]3N)ncc2C(N)=O)cc1,50118.72,nM,4.300000029139088
CHEMBL1836146,COc1cc(OC)cc(C(=O)NCC2(C#N)CCN(Cc3ccccc3OC)CC2)c1,920.0,nM,6.036212172654444
CHEMBL1836147,COc1cccc(CN2CCC(C#N)(CNC(=O)c3cc(OC)cc(OC)c3)CC2)c1,1500.0,nM,5.823908740944319
CHEMBL1836148,COc1ccc(CN2CCC(C#N)(CNC(=O)c3cc(OC)cc(OC)c3)CC2)cc1,3210.0,nM,5.493494967595128
CHEMBL1836149,COc1cc(OC)cc(C(=O)NCC2(C#N)CCN(Cc3ccccc3C(F)(F)F)CC2)c1,4760.0,nM,5.3223930472795065
CHEMBL1836152,COc1cc(OC)cc(C(=O)NCC2(C#N)CCN(CC3=Cc4ccccc4OC3(C)C)CC2)c1,4730.0,nM,5.325138859262188
CHEMBL1836153,COc1cc(OC)cc(C(=O)NCC2(C#N)CCN(CCc3ccccc3)CC2)c1,1570.0,nM,5.804100347590766
CHEMBL1836161,N#CC1(CNC(=O)c2cc(Cl)cc(Cl)c2)CCN(CCc2ccccc2)CC1,360.0,nM,6.443697499232712
CHEMBL1836162,COC(=O)C1(CNC(=O)c2cc(OC)cc(OC)c2)CCN(Cc2ccccc2OC)CC1,1900.0,nM,5.721246399047171
CHEMBL1836163,COC(=O)C1(CNC(=O)c2cc(OC)cc(OC)c2)CCN(Cc2cccc(OC)c2)CC1,310.0,nM,6.508638306165727
CHEMBL1836164,COC(=O)C1(CNC(=O)c2cc(OC)cc(OC)c2)CCN(Cc2ccc(OC)cc2)CC1,480.0,nM,6.318758762624412
CHEMBL1836165,COC(=O)C1(CNC(=O)c2cc(OC)cc(OC)c2)CCN(Cc2ccccc2C(F)(F)F)CC1,4980.0,nM,5.302770657240282
CHEMBL1836166,COC(=O)C1(CNC(=O)c2cc(OC)cc(OC)c2)CCN(Cc2cccc(C(F)(F)F)c2)CC1,2800.0,nM,5.552841968657781
CHEMBL1836167,COC(=O)C1(CNC(=O)c2cc(OC)cc(OC)c2)CCN(Cc2ccc(C(F)(F)F)cc2)CC1,2350.0,nM,5.628932137728264
CHEMBL1836168,COC(=O)C1(CNC(=O)c2cc(OC)cc(OC)c2)CCN(CC2=Cc3ccccc3OC2(C)C)CC1,1290.0,nM,5.889410289700751
CHEMBL1836247,COC(=O)C1(CNC(=O)c2cc(Cl)cc(Cl)c2)CCN(Cc2ccccc2OC)CC1,160.0,nM,6.795880017344075
CHEMBL1836248,COC(=O)C1(CNC(=O)c2cc(Cl)cc(Cl)c2)CCN(Cc2cccc(OC)c2)CC1,360.0,nM,6.443697499232712
CHEMBL1836249,COC(=O)C1(CNC(=O)c2cc(Cl)cc(Cl)c2)CCN(Cc2ccc(OC)cc2)CC1,130.0,nM,6.886056647693163
CHEMBL1836250,COC(=O)C1(CNC(=O)c2cc(Cl)cc(Cl)c2)CCN(Cc2ccccc2C(F)(F)F)CC1,460.0,nM,6.337242168318426
CHEMBL1836251,COC(=O)C1(CNC(=O)c2cc(Cl)cc(Cl)c2)CCN(Cc2cccc(C(F)(F)F)c2)CC1,890.0,nM,6.050609993355087
CHEMBL1836252,COC(=O)C1(CNC(=O)c2cc(Cl)cc(Cl)c2)CCN(Cc2ccc(C(F)(F)F)cc2)CC1,290.0,nM,6.5376020021010435
CHEMBL1836253,COC(=O)C1(CNC(=O)c2cc(Cl)cc(Cl)c2)CCN(CC2=Cc3ccccc3OC2(C)C)CC1,13830.0,nM,4.859177819890689
CHEMBL1836255,COc1ccccc1CN1CCC(C#N)(CNC(=O)c2cc(CC(C)C)n(-c3ccccc3)n2)CC1,920.0,nM,6.036212172654444
CHEMBL1836256,COc1cccc(CN2CCC(C#N)(CNC(=O)c3cc(CC(C)C)n(-c4ccccc4)n3)CC2)c1,1500.0,nM,5.823908740944319
CHEMBL1836257,COc1ccc(CN2CCC(C#N)(CNC(=O)c3cc(CC(C)C)n(-c4ccccc4)n3)CC2)cc1,3210.0,nM,5.493494967595128
CHEMBL1836258,CC(C)Cc1cc(C(=O)NCC2(C#N)CCN(Cc3ccccc3C(F)(F)F)CC2)nn1-c1ccccc1,4760.0,nM,5.3223930472795065
CHEMBL1836261,CC(C)Cc1cc(C(=O)NCC2(C#N)CCN(CC3=Cc4ccccc4OC3(C)C)CC2)nn1-c1ccccc1,4730.0,nM,5.325138859262188
CHEMBL1836262,CC(C)Cc1cc(C(=O)NCC2(C#N)CCN(CCc3ccccc3)CC2)nn1-c1ccccc1,1570.0,nM,5.804100347590766
CHEMBL1836263,COc1cc(OC)cc(C(=O)NCC2(C(=O)O)CCN(Cc3ccc(C(F)(F)F)cc3)CC2)c1.Cl,12080.0,nM,4.9179330657148865
CHEMBL1836035,Cc1nc2ccccc2n1-c1ccc(C(=O)N(C)[C@@H]2CCN(C(C)C)C2)cc1,45000.0,nM,4.346787486224656
CHEMBL1836037,Cc1nc2ccccc2n1-c1ccc(C(=O)N(C)[C@@H]2CCN(C3CCC3)C2)cc1,30000.0,nM,4.522878745280337
CHEMBL1836039,Cc1nc2ccccc2n1-c1ccc(C(=O)N(C)[C@@H]2CCN(C3CCCC3)C2)cc1,2300.0,nM,5.638272163982407
CHEMBL1836040,Cc1nc2ccccc2n1-c1ccc(C(=O)N(C)[C@@H]2CCN(C3CCCCC3)C2)cc1,2800.0,nM,5.552841968657781
CHEMBL1835992,Cc1nc2ccccc2n1Cc1ccc(C(=O)N(C)[C@@H]2CCN(C(C)C)C2)cc1,30000.0,nM,4.522878745280337
CHEMBL1835993,Cc1nc2ccccc2n1Cc1ccc(C(=O)N(C)[C@@H]2CCN(C3CCC3)C2)cc1,30000.0,nM,4.522878745280337
CHEMBL1835999,CN(C(=O)c1ccc(-n2cccn2)cc1)[C@@H]1CCN(C2CCC2)C1,25000.0,nM,4.6020599913279625
CHEMBL1835153,NC(=O)c1cnc(N[C@H](C2CC2)C(F)(F)F)c2c1[nH]c1cc(-c3cnc(N)nc3)ccc12,22000.0,nM,4.657577319177793
CHEMBL1835150,NC(=O)c1cnc(N[C@H](C2CC2)C(F)(F)F)c2c1[nH]c1cc(-c3ccc(N)nc3)ccc12,750.0,nM,6.1249387366083
CHEMBL1835149,NC(=O)c1cnc(N[C@H](C2CC2)C(F)(F)F)c2c1[nH]c1cc(-c3cn[nH]c3)ccc12,3000.0,nM,5.522878745280337
CHEMBL1833986,NC(=O)c1cnc(NC(C2CC2)C2CC2)c2c1[nH]c1cc(-c3cnc(N)nc3)ccc12,8200.0,nM,5.086186147616283
CHEMBL1835148,NC(=O)c1cnc(NC(C2CC2)C2CC2)c2c1[nH]c1cc(-c3cnc(N)cn3)ccc12,720.0,nM,6.142667503568732
CHEMBL1835146,NC(=O)c1cnc(NC(C2CC2)C2CC2)c2c1[nH]c1cc(-c3cn[nH]c3)ccc12,990.0,nM,6.00436480540245
CHEMBL1835142,Cn1cc(-c2ccc3c(c2)[nH]c2c(C(N)=O)cnc(N[C@H](C4CC4)C(F)(F)F)c23)cn1,3400.0,nM,5.468521082957745
CHEMBL1835141,Cn1cc(-c2ccc3c(c2)[nH]c2c(C(N)=O)cnc(NC(C4CC4)C4CC4)c23)cn1,1700.0,nM,5.769551078621726
CHEMBL1835039,C[C@H](Nc1ccc(C(N)=O)c2[nH]c3cc(-c4cnn(C)c4)ccc3c12)C(C)(C)C,29000.0,nM,4.5376020021010435
CHEMBL1835035,Cn1cc(-c2ccc3c(c2)[nH]c2c(C(N)=O)ccc(NC4CCCCC4)c23)cn1,620.0,nM,6.2076083105017466
CHEMBL221753,CC(C)(C)CC(C)(C)c1ccc(OCCOCC[N+](C)(C)Cc2ccccc2)cc1.[Cl-],108.5,nM,6.964570261815451
CHEMBL1493,Cc1c(-c2ccccc2)oc2c(C(=O)OCCN3CCCCC3)cccc2c1=O,24106.9,nM,4.617858633648012
CHEMBL30008,Fc1ccc(C(c2ccc(F)cc2)N2CCN(C/C=C/c3ccccc3)CC2)cc1,605.8,nM,6.217670731003163
CHEMBL726,OCCN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,5705.8,nM,5.243683455325043
CHEMBL1626,CN1CCC[C@@H]1CCO[C@](C)(c1ccccc1)c1ccc(Cl)cc1,395.1,nM,6.403292970318554
CHEMBL1123,CCN(CC)CCOC(=O)C1(C2CCCCC2)CCCCC1,20590.9,nM,4.68632467055091
CHEMBL516,CN1CCC(=C2c3ccccc3C=Cc3ccccc32)CC1,17049.1,nM,4.768298541911962
CHEMBL490,Fc1ccc([C@@H]2CCNC[C@H]2COc2ccc3c(c2)OCO3)cc1,10429.3,nM,4.981744839832274
CHEMBL55,N=C(N)c1ccc(OCCCCCOc2ccc(C(=N)N)cc2)cc1,15721.5,nM,4.803506019960441
CHEMBL567,OCCN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,4216.0,nM,5.37509939779551
CHEMBL597,Cc1ccc(N(CC2=NCCN2)c2cccc(O)c2)cc1,20076.3,nM,4.697316323282314
CHEMBL728,CN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,1848.1,nM,5.73327453296808
CHEMBL58,O=C1c2c(O)ccc(O)c2C(=O)c2c(NCCNCCO)ccc(NCCNCCO)c21,3584.9,nM,5.445522954376631
CHEMBL1630579,CCN(CC)CCOCCC1=CCC2CC1C2(C)C,5902.4,nM,5.228971362117272
CHEMBL422,CN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,6226.0,nM,5.205790883653504
CHEMBL809,CN[C@H]1CC[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21,8317.3,nM,5.080017633493789
CHEMBL1910114,COCCN1Cc2c(nc(C)c(CN)c2-c2ccc(Cl)cc2Cl)C1=O,80000.0,nM,4.096910013008056
CHEMBL1910113,Cc1nc2c(c(-c3ccc(Cl)cc3Cl)c1CN)CN(CCO)C2=O,80000.0,nM,4.096910013008056
CHEMBL1910112,Cc1nc2c(c(-c3ccc(Cl)cc3Cl)c1CN)CN(CC(=O)O)C2=O,80000.0,nM,4.096910013008056
CHEMBL1910111,COC(=O)CN1Cc2c(nc(C)c(CN)c2-c2ccc(Cl)cc2Cl)C1=O,80000.0,nM,4.096910013008056
CHEMBL1910126,Cc1nc2c(c(-c3ccc(Cl)cc3Cl)c1CN)CN(CC(=O)NCc1cccnc1)C2=O,80000.0,nM,4.096910013008056
CHEMBL1909986,Cc1nc2cn(Cc3ccccc3)cc2c(-c2ccc(Cl)cc2Cl)c1CN,14000.0,nM,4.853871964321762
CHEMBL1915048,CN[C@@H]1CCN(c2nc(N)nc3c2oc2ncc(Cl)cc23)C1,10000.0,nM,5.0
CHEMBL1914835,Cl.O=C(CCc1ccccc1)c1ccccc1OCC(O)CN1CCC(c2ccccc2)CC1,3460.0,nM,5.460923901207224
CHEMBL1914844,Cc1ccc(N2CCN(CC(O)COc3ccccc3C(=O)CCc3ccccc3)CC2)cc1.Cl,4310.0,nM,5.3655227298392685
CHEMBL1915083,Cl.O=C(CCc1ccccc1)c1ccccc1OCC(O)CN1CCN(C(c2ccccc2)c2ccccc2)CC1,2600.0,nM,5.585026652029182
CHEMBL1915364,Cl.O=C(CCc1ccccc1)c1cc(F)ccc1OCC(O)CN1CCN(C(c2ccccc2)c2ccccc2)CC1,4840.0,nM,5.315154638355588
CHEMBL1916700,CCN(Cc1cc(C(F)(F)F)ccc1-c1cc(CC(=O)O)ccc1OC)C(=O)OCc1ccccc1,30000.0,nM,4.522878745280337
CHEMBL1916399,N#Cc1cc(OC(F)(F)F)cc(-c2nc(-c3ccc4c(c3)CCN4C(=O)CCC(=O)O)no2)c1,100000.0,nM,4.0
CHEMBL1916559,O=C(O)CCC(=O)N1CCc2cc(-c3noc(-c4cc(C(F)(F)F)cc(C(F)(F)F)c4)n3)ccc21,100000.0,nM,4.0
CHEMBL1917511,CC(C)(C)c1cc(C(=O)Nc2nc(CN)cs2)n(Cc2ccccc2)n1,3700.0,nM,5.431798275933005
CHEMBL1916547,COc1ccc2nnc(=O)n(CCN3CCC(NCc4ccc5c(n4)NC(=O)CO5)CC3)c2c1,33000.0,nM,4.481486060122113
CHEMBL1916546,COc1cc2c(ccc(=O)n2CCN2CCC(NCc3cc4c(cn3)OCCO4)CC2)cn1,33000.0,nM,4.481486060122113
CHEMBL1916545,COc1ccc2ccc(=O)n(CCN3CCC(NCc4cc5c(cn4)OCCO5)CC3)c2n1,40000.0,nM,4.3979400086720375
CHEMBL1916544,COc1ncc2ncc(=O)n(CCN3CCC(NCc4cc5c(cn4)OCCO5)CC3)c2n1,81000.0,nM,4.0915149811213505
CHEMBL1916543,COc1ncc2ccc(=O)n(CCN3CCC(NCc4cc5c(cn4)OCCO5)CC3)c2n1,206000.0,nM,3.6861327796308467
CHEMBL1914480,COc1ccc2ncc(=O)n(CCN3CCC(NCc4cc5c(cn4)OCCO5)CC3)c2n1,31000.0,nM,4.508638306165727
CHEMBL1916542,COc1ccc2ncc(=O)n(CCN3CCC(NCc4cc5c(cn4)OCCO5)CC3)c2c1,19000.0,nM,4.721246399047171
CHEMBL1916541,COc1ccc2c(C)nc(=O)n(CCN3CCC(NCc4cc5c(cn4)OCCO5)CC3)c2c1,33000.0,nM,4.481486060122113
CHEMBL1916540,COc1ccc2c(C)cc(=O)n(CCN3CCC(NCc4cc5c(cn4)OCCO5)CC3)c2c1,23000.0,nM,4.638272163982407
CHEMBL1916539,COc1ccc2ccc(=O)n(CCN3CCC(NCc4cc5c(cn4)OCCO5)CC3)c2c1,34000.0,nM,4.468521082957745
CHEMBL1916538,COc1ccc2c(c1)N(CCN1CCC(NCc3ccc4c(n3)NC(=O)CO4)CC1)C(=O)OC2,42000.0,nM,4.376750709602099
CHEMBL1916537,COc1ccc2c(c1)N(CCN1CCC(NCc3ccc4c(n3)NC(=O)CO4)CC1)C(=O)CC2,29000.0,nM,4.5376020021010435
CHEMBL1916536,COc1ccc2c(c1)N(CCN1CCC(NCc3cc4c(cn3)OCCO4)CC1)C(=O)CS2,6000.0,nM,5.221848749616356
CHEMBL1916535,O=C1COc2ccccc2N1CCN1CCC(NCc2cc3c(cn2)OCCO3)CC1,20000.0,nM,4.698970004336019
CHEMBL1916534,COc1ccc2c(c1)N(CCN1CCC(NCc3cc4c(cn3)OCCO4)CC1)C(=O)CO2,13000.0,nM,4.886056647693163
CHEMBL1916533,COc1ccc2ncc(F)c(CCN3CCC(NCc4ccc5c(n4)NC(=O)CO5)CC3)c2n1,4000.0,nM,5.3979400086720375
CHEMBL1916532,COc1ccc2ncc(F)c(CCN3CCC(NCc4cc5c(cn4)OCCO5)CC3)c2n1,3000.0,nM,5.522878745280337
CHEMBL1924014,O=C(NCCN1CCCCC1)c1ccc(Oc2ncc(Cl)cc2NS(=O)(=O)c2ccc(Cl)c(C(F)(F)F)c2)cc1,5011.87,nM,5.300000202445418
CHEMBL1924024,COc1cc(C(=O)NCCN2CCCC2)ccc1Oc1ccc(Cl)cc1NS(=O)(=O)c1ccc(Cl)c(C(F)(F)F)c1,25118.86,nM,4.600000074606178
CHEMBL1910292,COCCCc1cc(CN(C(=O)[C@H]2CNCC[C@]2(O)c2ccc(F)c(F)c2)C2CC2)cc(OCCOC)c1,4500.0,nM,5.346787486224656
CHEMBL1922933,CCCCC[C@@H](Cc1ccc(C(=O)NCCC(=O)O)cc1)C(=O)c1cc2cc(Cl)ccc2n1-c1cccc(C(F)(F)F)c1,3700.0,nM,5.431798275933005
CHEMBL1929387,Cc1cc2ncc(C(=O)NCC(C)(C)NCC(=O)N3CCC[C@H]3C#N)cn2n1.Cl,500000.0,nM,3.3010299956639813
CHEMBL1926762,COc1ccc2nccc(NC(=O)[C@H]3CC[C@H](NCc4ccc5c(c4)OCCO5)CC3)c2c1,25000.0,nM,4.6020599913279625
CHEMBL1926763,COc1ccc2nccc(NC(=O)[C@]3(O)CC[C@@H](NCc4cc5c(cn4)OCCO5)CC3)c2n1,24000.0,nM,4.619788758288394
CHEMBL1926765,COc1ccc2nccc(NC(=O)[C@]3(O)CC[C@@H](NCc4ccc5c(c4)OCCO5)CC3)c2n1,25000.0,nM,4.6020599913279625
CHEMBL1926766,COc1ccc2nccc(NC(=O)[C@]3(O)CC[C@@H](NCc4cnc5c(c4)OCCO5)CC3)c2n1,52000.0,nM,4.2839966563652006
CHEMBL1926864,COc1ccc2nccc(NC(=O)[C@H]3CC[C@H](NCc4cc5c(cn4)OCCO5)CC3)c2n1,29000.0,nM,4.5376020021010435
CHEMBL1926865,COc1cc(F)c2nccc(NC(=O)[C@]3(O)CC[C@@H](NCc4cc5c(cn4)OCCO5)CC3)c2c1,113000.0,nM,3.94692155651658
CHEMBL1926866,COc1ccc2nccc(NC(=O)[C@]3(O)CC[C@@H](NCc4cc5c(cn4)OCCO5)CC3)c2c1,200000.0,nM,3.6989700043360187
CHEMBL1926867,Cc1ccc2cccc(NC(=O)[C@]3(O)CC[C@@H](NCc4cc5c(cn4)OCCO5)CC3)c2n1,2000.0,nM,5.698970004336019
CHEMBL1926893,COc1ccc(N(Cc2cnccc2C)C2CCN([C@H](C)CCNC(=O)c3c(C)cc(Cl)nc3C)CC2)cc1,250.0,nM,6.6020599913279625
CHEMBL1927161,COc1ccc2nccc([C@@H](O)CN3CCC(NCc4cc5c(cn4)OCCO5)CC3)c2n1,4000.0,nM,5.3979400086720375
CHEMBL1927162,COc1ccc2ncc(F)c(CCN3CCC(NCc4cc5c(cn4)OCCO5)CC3)c2c1,6000.0,nM,5.221848749616356
CHEMBL1927163,COc1ccc2ncc(Cl)c(CCN3CCC(NCc4cc5c(cn4)OCCO5)CC3)c2n1,2000.0,nM,5.698970004336019
